Area Code,Date,Market,Market Size,Product,Product Line,Product Type,State,Type,Budget COGS,Budget Margin,Budget Profit,Budget Sales,COGS,Inventory,Margin,Marketing,Profit,Sales,Total Expenses,,,,
850,41122,East,Major Market,Colombian,Beans,Coffee,Florida,Regular,100,170,120,270,114,810,172,37,104,202,68,,,,
321,41122,East,Major Market,Decaf Irish Cream,Beans,Coffee,Florida,Decaf,110,150,100,260,116,678,161,35,102,202,59,,,,
508,41122,East,Major Market,Darjeeling,Leaves,Tea,Massachusetts,Regular,20,30,20,50,22,865,33,6,16,202,17,,,,
508,41122,East,Major Market,Green Tea,Leaves,Tea,Massachusetts,Regular,10,30,20,40,16,484,25,4,9,202,16,,,,
339,41122,East,Major Market,Lemon,Leaves,Herbal Tea,Massachusetts,Decaf,30,50,20,80,49,414,60,18,9,202,51,,,,
339,41122,East,Major Market,Caffe Mocha,Beans,Espresso,Massachusetts,Regular,30,70,20,100,37,540,68,33,6,201,62,,,,
413,41122,East,Major Market,Regular Espresso,Beans,Espresso,Massachusetts,Regular,130,150,100,280,145,1292,146,40,82,201,64,,,,
508,41122,East,Major Market,Colombian,Beans,Coffee,Massachusetts,Regular,40,590,560,630,52,-2033,612,17,563,201,49,,,,
603,41122,East,Small Market,Darjeeling,Leaves,Tea,New Hampshire,Regular,20,40,30,60,25,851,38,7,20,201,18,,,,
603,41122,East,Small Market,Green Tea,Leaves,Tea,New Hampshire,Regular,0,40,30,40,0,516,43,0,31,201,12,,,,
603,41122,East,Small Market,Lemon,Leaves,Herbal Tea,New Hampshire,Decaf,20,40,10,60,38,248,48,14,1,201,47,,,,
603,41122,East,Small Market,Caffe Mocha,Beans,Espresso,New Hampshire,Regular,60,80,10,140,63,332,88,57,1,201,87,,,,
603,41122,East,Small Market,Regular Espresso,Beans,Espresso,New Hampshire,Regular,20,40,0,60,29,215,36,11,-9,201,45,,,,
603,41122,East,Small Market,Amaretto,Beans,Coffee,New Hampshire,Regular,50,90,70,140,61,322,90,19,48,201,42,,,,
603,41122,East,Small Market,Colombian,Beans,Coffee,New Hampshire,Regular,60,90,60,150,64,460,96,21,44,201,52,,,,
631,41122,East,Major Market,Darjeeling,Leaves,Tea,New York,Regular,130,210,170,340,132,994,191,36,144,201,47,,,,
914,41122,East,Major Market,Earl Grey,Leaves,Tea,New York,Regular,130,190,150,320,123,941,178,34,133,201,45,,,,
646,41122,East,Major Market,Green Tea,Leaves,Tea,New York,Regular,100,160,130,260,100,598,145,28,105,201,40,,,,
646,41122,East,Major Market,Lemon,Leaves,Herbal Tea,New York,Decaf,210,290,180,500,284,1565,369,107,229,201,140,,,,
718,41122,East,Major Market,Mint,Leaves,Herbal Tea,New York,Decaf,230,-140,-230,90,311,3422,-187,96,-304,201,117,,,,
646,41122,East,Major Market,Regular Espresso,Beans,Espresso,New York,Regular,250,280,190,530,266,1319,277,74,179,201,98,,,,
518,41122,East,Major Market,Caffe Mocha,Beans,Espresso,New York,Regular,160,-90,-260,70,173,2615,-95,156,-284,201,189,,,,
845,41122,East,Major Market,Colombian,Beans,Coffee,New York,Regular,340,520,370,860,364,2617,546,127,368,201,178,,,,
504,41122,South,Small Market,Decaf Irish Cream,Beans,Coffee,Louisiana,Decaf,70,120,100,190,63,864,91,17,63,201,28,,,,
504,41122,South,Small Market,Colombian,Beans,Coffee,Louisiana,Regular,60,80,60,140,48,839,70,13,46,201,24,,,,
504,41122,South,Small Market,Chamomile,Leaves,Herbal Tea,Louisiana,Decaf,70,100,70,170,77,581,99,25,61,201,38,,,,
985,41122,South,Small Market,Lemon,Leaves,Herbal Tea,Louisiana,Decaf,60,90,40,150,72,606,88,27,28,201,60,,,,
985,41122,South,Small Market,Caffe Latte,Beans,Espresso,Louisiana,Regular,30,60,10,90,44,-508,61,39,-7,201,68,,,,
337,41122,South,Small Market,Caffe Mocha,Beans,Espresso,Louisiana,Regular,40,60,40,100,47,366,79,14,41,201,38,,,,
504,41122,South,Small Market,Decaf Espresso,Beans,Espresso,Louisiana,Decaf,30,40,20,70,36,458,54,11,21,201,33,,,,
505,41122,South,Small Market,Decaf Irish Cream,Beans,Coffee,New Mexico,Decaf,150,20,-30,170,120,1439,19,37,-42,201,61,,,,
505,41122,South,Small Market,Colombian,Beans,Coffee,New Mexico,Regular,80,120,70,200,64,460,96,21,44,201,52,,,,
505,41122,South,Small Market,Chamomile,Leaves,Herbal Tea,New Mexico,Decaf,20,40,30,60,25,851,38,7,19,201,19,,,,
505,41122,South,Small Market,Lemon,Leaves,Herbal Tea,New Mexico,Decaf,30,50,20,80,41,1007,49,12,15,201,34,,,,
505,41122,South,Small Market,Caffe Latte,Beans,Espresso,New Mexico,Regular,20,30,0,50,29,-347,36,11,-8,201,44,,,,
505,41122,South,Small Market,Caffe Mocha,Beans,Espresso,New Mexico,Regular,50,70,0,120,63,332,88,57,2,201,86,,,,
505,41122,South,Small Market,Decaf Espresso,Beans,Espresso,New Mexico,Decaf,30,60,30,90,45,253,60,14,18,201,42,,,,
405,41122,South,Small Market,Decaf Irish Cream,Beans,Coffee,Oklahoma,Decaf,20,40,30,60,22,865,33,6,16,200,17,,,,
405,41122,South,Small Market,Colombian,Beans,Coffee,Oklahoma,Regular,80,110,80,190,68,587,87,22,53,200,34,,,,
580,41122,South,Small Market,Lemon,Leaves,Herbal Tea,Oklahoma,Decaf,120,190,60,310,133,705,184,120,34,200,150,,,,
580,41122,South,Small Market,Chamomile,Leaves,Herbal Tea,Oklahoma,Decaf,60,70,20,130,63,397,77,23,20,200,57,,,,
918,41122,South,Small Market,Caffe Latte,Beans,Espresso,Oklahoma,Regular,90,140,100,230,116,-1278,161,35,102,200,59,,,,
918,41122,South,Small Market,Caffe Mocha,Beans,Espresso,Oklahoma,Regular,10,20,20,30,16,484,25,4,10,200,15,,,,
405,41122,South,Small Market,Decaf Espresso,Beans,Espresso,Oklahoma,Decaf,90,150,100,240,114,810,172,37,103,200,69,,,,
682,41122,South,Major Market,Decaf Irish Cream,Beans,Coffee,Texas,Decaf,60,90,70,150,52,554,68,17,39,200,29,,,,
979,41122,South,Major Market,Colombian,Beans,Coffee,Texas,Regular,390,450,340,840,311,1296,367,96,250,200,117,,,,
281,41122,South,Major Market,Lemon,Leaves,Herbal Tea,Texas,Decaf,30,50,30,80,34,428,51,10,19,200,32,,,,
430,41122,South,Major Market,Chamomile,Leaves,Herbal Tea,Texas,Decaf,40,60,30,100,46,415,62,15,19,200,43,,,,
430,41122,South,Major Market,Caffe Latte,Beans,Espresso,Texas,Regular,40,70,40,110,52,-587,79,17,30,200,49,,,,
682,41122,South,Major Market,Caffe Mocha,Beans,Espresso,Texas,Regular,100,150,120,250,123,941,178,34,133,200,45,,,,
512,41122,South,Major Market,Decaf Espresso,Beans,Espresso,Texas,Decaf,80,130,110,210,100,598,145,28,105,200,40,,,,
801,41122,West,Small Market,Amaretto,Beans,Coffee,Utah,Regular,60,70,40,130,50,1064,60,15,24,199,36,,,,
435,41122,West,Small Market,Colombian,Beans,Coffee,Utah,Regular,50,70,40,120,42,384,56,13,15,199,41,,,,
801,41122,West,Small Market,Chamomile,Leaves,Herbal Tea,Utah,Decaf,50,80,60,130,61,322,90,19,49,199,41,,,,
435,41122,West,Small Market,Lemon,Leaves,Herbal Tea,Utah,Decaf,50,90,60,140,64,460,96,21,44,199,52,,,,
801,41122,West,Small Market,Mint,Leaves,Herbal Tea,Utah,Decaf,100,20,-30,120,120,1439,19,37,-41,199,60,,,,
801,41122,West,Small Market,Darjeeling,Leaves,Tea,Utah,Regular,40,60,10,100,63,332,88,57,2,199,86,,,,
435,41122,West,Small Market,Earl Grey,Leaves,Tea,Utah,Regular,20,50,30,70,45,253,60,14,19,199,41,,,,
435,41122,West,Small Market,Green Tea,Leaves,Tea,Utah,Regular,10,30,10,40,29,215,36,11,-9,199,45,,,,
435,41122,West,Small Market,Decaf Irish Cream,Beans,Coffee,Utah,Decaf,90,110,60,200,72,606,88,27,27,199,61,,,,
801,41122,West,Small Market,Caffe Latte,Beans,Espresso,Utah,Regular,30,40,30,70,32,841,48,8,28,199,20,,,,
801,41122,West,Small Market,Caffe Mocha,Beans,Espresso,Utah,Regular,70,90,60,160,77,581,99,25,62,199,37,,,,
435,41122,West,Small Market,Decaf Espresso,Beans,Espresso,Utah,Decaf,30,40,30,70,34,890,49,9,28,199,21,,,,
562,41122,West,Major Market,Amaretto,Beans,Coffee,California,Regular,190,-90,-150,100,154,2105,-67,49,-139,199,72,,,,
650,41122,West,Major Market,Colombian,Beans,Coffee,California,Regular,450,680,520,1130,364,2617,546,127,368,199,178,,,,
831,41122,West,Major Market,Chamomile,Leaves,Herbal Tea,California,Decaf,110,170,140,280,132,994,191,36,143,199,48,,,,
916,41122,West,Major Market,Lemon,Leaves,Herbal Tea,California,Decaf,260,330,240,590,311,1296,367,96,249,199,118,,,,
310,41122,West,Major Market,Mint,Leaves,Herbal Tea,California,Decaf,40,60,40,100,52,554,68,17,38,198,30,,,,
760,41122,West,Major Market,Darjeeling,Leaves,Tea,California,Regular,80,120,100,200,123,941,178,34,133,198,45,,,,
310,41122,West,Major Market,Earl Grey,Leaves,Tea,California,Regular,60,100,90,160,100,598,145,28,105,198,40,,,,
818,41122,West,Major Market,Green Tea,Leaves,Tea,California,Regular,30,50,20,80,52,662,79,17,30,198,49,,,,
626,41122,West,Major Market,Decaf Irish Cream,Beans,Coffee,California,Decaf,240,-40,-140,200,196,3139,-30,64,-137,198,107,,,,
916,41122,West,Major Market,Caffe Latte,Beans,Espresso,California,Regular,250,260,170,510,266,1797,266,74,167,198,99,,,,
530,41122,West,Major Market,Caffe Mocha,Beans,Espresso,California,Regular,160,230,60,390,173,927,239,156,50,198,189,,,,
707,41122,West,Major Market,Decaf Espresso,Beans,Espresso,California,Decaf,280,370,250,650,295,1714,392,97,262,198,130,,,,
702,41122,West,Small Market,Colombian,Beans,Coffee,Nevada,Regular,40,60,20,100,38,248,48,14,1,198,47,,,,
775,41122,West,Small Market,Chamomile,Leaves,Herbal Tea,Nevada,Decaf,140,220,70,360,173,927,239,156,49,198,190,,,,
775,41122,West,Small Market,Lemon,Leaves,Herbal Tea,Nevada,Decaf,160,250,170,410,196,1167,271,64,163,198,108,,,,
702,41122,West,Small Market,Mint,Leaves,Herbal Tea,Nevada,Decaf,130,200,150,330,154,817,222,49,150,198,72,,,,
702,41122,West,Small Market,Darjeeling,Leaves,Tea,Nevada,Regular,190,270,190,460,295,1714,392,97,262,198,130,,,,
775,41122,West,Small Market,Earl Grey,Leaves,Tea,Nevada,Regular,170,190,130,360,266,1797,266,74,167,198,99,,,,
775,41122,West,Small Market,Green Tea,Leaves,Tea,Nevada,Regular,180,-180,-260,0,284,5807,-284,107,-404,198,141,,,,
702,41122,West,Small Market,Decaf Irish Cream,Beans,Coffee,Nevada,Decaf,50,60,30,110,41,1007,49,12,16,198,33,,,,
702,41122,West,Small Market,Caffe Latte,Beans,Espresso,Nevada,Regular,0,40,30,40,0,516,43,0,32,198,11,,,,
775,41122,West,Small Market,Caffe Mocha,Beans,Espresso,Nevada,Regular,20,40,30,60,25,851,38,7,19,197,19,,,,
702,41122,West,Small Market,Decaf Espresso,Beans,Espresso,Nevada,Decaf,20,30,20,50,23,806,35,6,17,197,18,,,,
541,41122,West,Small Market,Amaretto,Beans,Coffee,Oregon,Regular,40,70,20,110,37,513,52,33,-11,197,63,,,,
971,41122,West,Small Market,Colombian,Beans,Coffee,Oregon,Regular,50,90,40,140,47,474,67,15,8,197,59,,,,
971,41122,West,Small Market,Chamomile,Leaves,Herbal Tea,Oregon,Decaf,20,30,30,50,25,826,37,7,19,197,18,,,,
541,41122,West,Small Market,Lemon,Leaves,Herbal Tea,Oregon,Decaf,50,80,60,130,68,587,87,22,53,197,34,,,,
503,41122,West,Small Market,Darjeeling,Leaves,Tea,Oregon,Regular,10,10,10,20,16,484,25,4,9,197,16,,,,
971,41122,West,Small Market,Earl Grey,Leaves,Tea,Oregon,Regular,70,120,80,190,114,810,172,37,104,197,68,,,,
541,41122,West,Small Market,Green Tea,Leaves,Tea,Oregon,Regular,70,110,70,180,116,678,161,35,102,197,59,,,,
541,41122,West,Small Market,Decaf Irish Cream,Beans,Coffee,Oregon,Decaf,40,60,40,100,34,428,51,10,19,197,32,,,,
971,41122,West,Small Market,Caffe Latte,Beans,Espresso,Oregon,Regular,40,60,20,100,49,414,60,18,9,197,51,,,,
503,41122,West,Small Market,Caffe Mocha,Beans,Espresso,Oregon,Regular,40,60,30,100,46,415,62,15,19,196,43,,,,
503,41122,West,Small Market,Decaf Espresso,Beans,Espresso,Oregon,Decaf,130,140,90,270,145,1292,146,40,81,196,65,,,,
360,41122,West,Small Market,Chamomile,Leaves,Herbal Tea,Washington,Decaf,70,120,80,190,90,1139,135,29,75,196,60,,,,
253,41122,West,Small Market,Lemon,Leaves,Herbal Tea,Washington,Decaf,40,60,50,100,48,839,70,13,45,196,25,,,,
253,41122,West,Small Market,Darjeeling,Leaves,Tea,Washington,Regular,30,50,30,80,47,366,79,14,42,196,37,,,,
206,41122,West,Small Market,Earl Grey,Leaves,Tea,Washington,Regular,20,40,30,60,36,458,54,11,20,196,34,,,,
206,41122,West,Small Market,Green Tea,Leaves,Tea,Washington,Regular,20,50,10,70,44,617,61,39,-8,196,69,,,,
509,41122,West,Small Market,Colombian,Beans,Coffee,Washington,Regular,100,160,120,260,86,454,125,27,76,195,49,,,,
206,41122,West,Small Market,Decaf Irish Cream,Beans,Coffee,Washington,Decaf,160,230,100,390,133,705,184,120,34,195,150,,,,
206,41122,West,Small Market,Caffe Latte,Beans,Espresso,Washington,Regular,20,40,30,60,30,581,39,9,17,195,22,,,,
425,41122,West,Small Market,Caffe Mocha,Beans,Espresso,Washington,Regular,60,70,20,130,63,397,77,23,20,195,57,,,,
206,41122,West,Small Market,Decaf Espresso,Beans,Espresso,Washington,Decaf,90,120,90,210,103,1073,123,31,71,194,52,,,,
970,41153,Central,Major Market,Chamomile,Leaves,Herbal Tea,Colorado,Decaf,130,140,90,270,155,1280,155,43,87,194,68,,,,
970,41153,Central,Major Market,Lemon,Leaves,Herbal Tea,Colorado,Decaf,40,70,20,110,52,509,74,47,-2,194,76,,,,
720,41153,Central,Major Market,Mint,Leaves,Herbal Tea,Colorado,Decaf,40,70,40,110,53,410,72,17,27,194,45,,,,
970,41153,Central,Major Market,Darjeeling,Leaves,Tea,Colorado,Regular,30,50,10,80,45,409,57,17,7,194,50,,,,
720,41153,Central,Major Market,Earl Grey,Leaves,Tea,Colorado,Regular,40,50,20,90,51,1042,62,15,25,194,37,,,,
970,41153,Central,Major Market,Green Tea,Leaves,Tea,Colorado,Regular,50,70,50,120,61,579,79,20,47,194,32,,,,
303,41153,Central,Major Market,Caffe Mocha,Beans,Espresso,Colorado,Regular,90,140,110,230,81,588,118,22,84,194,34,,,,
303,41153,Central,Major Market,Decaf Espresso,Beans,Espresso,Colorado,Decaf,60,110,60,170,60,656,90,19,39,193,51,,,,
970,41153,Central,Major Market,Amaretto,Beans,Coffee,Colorado,Regular,130,180,140,310,123,928,179,34,134,193,45,,,,
970,41153,Central,Major Market,Colombian,Beans,Coffee,Colorado,Regular,60,70,50,130,58,548,74,19,42,193,32,,,,
970,41153,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Colorado,Decaf,100,150,120,250,100,981,145,28,106,193,39,,,,
708,41153,Central,Major Market,Chamomile,Leaves,Herbal Tea,Illinois,Decaf,100,160,140,260,123,928,179,34,133,193,46,,,,
630,41153,Central,Major Market,Lemon,Leaves,Herbal Tea,Illinois,Decaf,40,70,50,110,58,548,74,19,43,193,31,,,,
773,41153,Central,Major Market,Mint,Leaves,Herbal Tea,Illinois,Decaf,80,130,110,210,100,981,145,28,106,193,39,,,,
815,41153,Central,Major Market,Darjeeling,Leaves,Tea,Illinois,Regular,60,110,80,170,81,588,118,22,84,193,34,,,,
773,41153,Central,Major Market,Earl Grey,Leaves,Tea,Illinois,Regular,50,80,40,130,60,656,90,19,40,193,50,,,,
618,41153,Central,Major Market,Caffe Mocha,Beans,Espresso,Illinois,Regular,290,400,280,690,253,1686,336,83,220,192,116,,,,
312,41153,Central,Major Market,Decaf Espresso,Beans,Espresso,Illinois,Decaf,280,300,210,580,249,1775,249,69,155,192,94,,,,
309,41153,Central,Major Market,Colombian,Beans,Coffee,Illinois,Regular,170,230,140,400,162,1148,225,53,129,192,96,,,,
708,41153,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Illinois,Decaf,120,190,140,310,122,801,176,39,115,192,61,,,,
712,41153,Central,Small Market,Chamomile,Leaves,Herbal Tea,Iowa,Decaf,210,300,210,510,253,1686,336,83,220,192,116,,,,
563,41153,Central,Small Market,Lemon,Leaves,Herbal Tea,Iowa,Decaf,100,160,120,260,122,801,176,39,115,192,61,,,,
641,41153,Central,Small Market,Darjeeling,Leaves,Tea,Iowa,Regular,210,220,140,430,249,1775,249,69,155,192,94,,,,
712,41153,Central,Small Market,Earl Grey,Leaves,Tea,Iowa,Regular,250,340,210,590,302,1783,370,114,223,192,147,,,,
515,41153,Central,Small Market,Caffe Mocha,Beans,Espresso,Iowa,Regular,20,40,30,60,23,803,35,6,18,192,17,,,,
319,41153,Central,Small Market,Decaf Espresso,Beans,Espresso,Iowa,Decaf,0,50,40,50,0,473,43,0,32,192,11,,,,
319,41153,Central,Small Market,Amaretto,Beans,Coffee,Iowa,Regular,20,30,20,50,19,848,29,5,13,191,16,,,,
319,41153,Central,Small Market,Colombian,Beans,Coffee,Iowa,Regular,30,40,20,70,33,1003,39,10,7,190,32,,,,
563,41153,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Iowa,Decaf,10,20,10,30,15,600,20,4,3,190,17,,,,
636,41153,Central,Small Market,Chamomile,Leaves,Herbal Tea,Missouri,Decaf,30,60,10,90,44,325,62,40,-7,190,69,,,,
660,41153,Central,Small Market,Lemon,Leaves,Herbal Tea,Missouri,Decaf,80,20,-10,100,104,1574,11,32,-44,190,55,,,,
314,41153,Central,Small Market,Darjeeling,Leaves,Tea,Missouri,Regular,30,50,20,80,39,248,52,12,13,190,39,,,,
314,41153,Central,Small Market,Earl Grey,Leaves,Tea,Missouri,Regular,20,20,-10,40,24,212,30,9,-12,190,42,,,,
573,41153,Central,Small Market,Green Tea,Leaves,Tea,Missouri,Regular,30,50,10,80,40,244,51,15,2,190,49,,,,
816,41153,Central,Small Market,Caffe Mocha,Beans,Espresso,Missouri,Regular,50,70,50,120,44,886,64,12,41,190,23,,,,
417,41153,Central,Small Market,Decaf Espresso,Beans,Espresso,Missouri,Decaf,30,60,50,90,32,837,47,8,27,190,20,,,,
314,41153,Central,Small Market,Colombian,Beans,Coffee,Missouri,Regular,70,80,30,150,67,599,83,25,25,190,58,,,,
314,41153,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Missouri,Decaf,60,80,50,140,62,1059,74,19,34,190,40,,,,
937,41153,Central,Major Market,Chamomile,Leaves,Herbal Tea,Ohio,Decaf,10,30,30,40,20,482,30,5,14,190,16,,,,
419,41153,Central,Major Market,Lemon,Leaves,Herbal Tea,Ohio,Decaf,20,40,40,60,29,862,43,8,23,190,20,,,,
440,41153,Central,Major Market,Darjeeling,Leaves,Tea,Ohio,Regular,80,130,70,210,99,798,150,32,87,190,63,,,,
513,41153,Central,Major Market,Earl Grey,Leaves,Tea,Ohio,Regular,80,120,80,200,96,666,134,29,81,190,53,,,,
513,41153,Central,Major Market,Caffe Mocha,Beans,Espresso,Ohio,Regular,170,190,130,360,155,1280,155,43,87,190,68,,,,
567,41153,Central,Major Market,Decaf Espresso,Beans,Espresso,Ohio,Decaf,50,70,30,120,45,409,57,17,6,190,51,,,,
614,41153,Central,Major Market,Amaretto,Beans,Coffee,Ohio,Regular,50,80,50,130,53,410,72,17,28,190,44,,,,
419,41153,Central,Major Market,Colombian,Beans,Coffee,Ohio,Regular,40,70,40,110,43,424,64,13,29,190,35,,,,
234,41153,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Ohio,Decaf,50,80,20,130,52,509,74,47,-3,190,77,,,,
920,41153,Central,Small Market,Chamomile,Leaves,Herbal Tea,Wisconsin,Decaf,40,90,70,130,57,349,94,17,53,190,41,,,,
608,41153,Central,Small Market,Lemon,Leaves,Herbal Tea,Wisconsin,Decaf,40,70,60,110,51,857,75,14,50,190,25,,,,
920,41153,Central,Small Market,Darjeeling,Leaves,Tea,Wisconsin,Regular,30,60,30,90,46,454,67,14,31,190,36,,,,
715,41153,Central,Small Market,Earl Grey,Leaves,Tea,Wisconsin,Regular,50,80,10,130,62,612,87,56,2,190,85,,,,
414,41153,Central,Small Market,Caffe Mocha,Beans,Espresso,Wisconsin,Regular,90,120,80,210,83,1063,99,25,53,190,46,,,,
608,41153,Central,Small Market,Decaf Espresso,Beans,Espresso,Wisconsin,Decaf,30,50,30,80,33,577,43,10,21,190,22,,,,
414,41153,Central,Small Market,Amaretto,Beans,Coffee,Wisconsin,Regular,70,80,30,150,67,391,82,25,23,190,59,,,,
414,41153,Central,Small Market,Colombian,Beans,Coffee,Wisconsin,Regular,90,140,40,230,93,692,130,84,16,190,114,,,,
262,41153,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Wisconsin,Decaf,90,110,70,200,85,555,114,28,58,190,56,,,,
203,41153,East,Small Market,Darjeeling,Leaves,Tea,Connecticut,Regular,40,70,50,110,44,886,64,12,41,190,23,,,,
860,41153,East,Small Market,Green Tea,Leaves,Tea,Connecticut,Regular,20,40,30,60,23,809,34,6,17,190,17,,,,
959,41153,East,Small Market,Lemon,Leaves,Herbal Tea,Connecticut,Decaf,50,60,20,110,67,599,83,25,24,190,59,,,,
475,41153,East,Small Market,Mint,Leaves,Herbal Tea,Connecticut,Decaf,40,60,40,100,62,1059,74,19,33,190,41,,,,
959,41153,East,Small Market,Caffe Mocha,Beans,Espresso,Connecticut,Regular,50,90,20,140,62,612,87,56,2,190,85,,,,
860,41153,East,Small Market,Decaf Espresso,Beans,Espresso,Connecticut,Decaf,40,70,40,110,48,380,65,15,23,190,42,,,,
860,41153,East,Small Market,Colombian,Beans,Coffee,Connecticut,Regular,90,150,110,240,103,1130,155,33,91,189,64,,,,
754,41153,East,Major Market,Darjeeling,Leaves,Tea,Florida,Regular,30,60,50,90,35,875,52,9,32,189,20,,,,
904,41153,East,Major Market,Green Tea,Leaves,Tea,Florida,Regular,50,80,60,130,51,857,75,14,49,189,26,,,,
561,41153,East,Major Market,Chamomile,Leaves,Herbal Tea,Florida,Decaf,20,30,20,50,33,577,43,10,21,189,22,,,,
305,41153,East,Major Market,Lemon,Leaves,Herbal Tea,Florida,Decaf,50,60,20,110,67,391,82,25,24,189,58,,,,
407,41153,East,Major Market,Mint,Leaves,Herbal Tea,Florida,Decaf,60,80,50,140,83,1063,99,25,53,189,46,,,,
863,41153,East,Major Market,Decaf Espresso,Beans,Espresso,Florida,Decaf,80,110,70,190,85,555,114,28,58,189,56,,,,
863,41153,East,Major Market,Caffe Mocha,Beans,Espresso,Florida,Regular,80,130,40,210,93,692,130,84,17,189,113,,,,
386,41153,East,Major Market,Colombian,Beans,Coffee,Florida,Regular,90,140,100,230,99,798,150,32,86,189,64,,,,
954,41153,East,Major Market,Decaf Irish Cream,Beans,Coffee,Florida,Decaf,90,120,80,210,96,666,134,29,81,189,53,,,,
339,41153,East,Major Market,Darjeeling,Leaves,Tea,Massachusetts,Regular,30,40,30,70,29,862,43,8,23,189,20,,,,
617,41153,East,Major Market,Green Tea,Leaves,Tea,Massachusetts,Regular,20,30,20,50,20,482,30,5,13,189,17,,,,
857,41153,East,Major Market,Lemon,Leaves,Herbal Tea,Massachusetts,Decaf,30,40,10,70,45,409,57,17,6,189,51,,,,
781,41153,East,Major Market,Regular Espresso,Beans,Espresso,Massachusetts,Regular,140,160,100,300,155,1280,155,43,87,189,68,,,,
508,41153,East,Major Market,Caffe Mocha,Beans,Espresso,Massachusetts,Regular,40,50,-10,90,52,520,46,47,-31,189,77,,,,
413,41153,East,Major Market,Colombian,Beans,Coffee,Massachusetts,Regular,50,490,460,540,60,-2572,516,19,465,189,51,,,,
603,41153,East,Small Market,Darjeeling,Leaves,Tea,New Hampshire,Regular,20,30,20,50,19,848,29,5,12,189,17,,,,
